Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
159.26,0.77217,0.092253,0.64934,1.0131,-0.7,1.8,0.7,-415.5,-280.5,-83.7,1000.2,20.33,3.84
159.27,0.78797,0.06371,0.68043,1.043,0.2,2.9,1.4,-403.5,-273.3,-79.5,1000.1,20.33,3.84
159.28,0.75178,0.067278,0.70133,1.0303,0,-0.3,-0.1,-410.7,-270.9,-82.5,1000.2,20.33,3.84
159.29,0.72018,0.099898,0.70234,1.0109,-0.9,-2.3,-1.5,-391.5,-285.3,-84.9,1000,20.33,3.84
159.3,0.72477,0.13558,0.68502,1.0064,0.9,-0.8,-0.9,-417.9,-268.5,-87.9,1000.1,20.33,3.84
159.31,0.76351,0.13812,0.66922,1.0246,0.4,0.1,-0.6,-403.5,-273.3,-80.7,1000.2,20.33,3.84
159.32,0.77268,0.09633,0.6524,1.0158,-0.2,0.9,-0.4,-403.5,-270.9,-87.9,1000.3,20.33,3.84
159.33,0.78695,0.061672,0.66718,1.0335,-0.1,2.3,1.4,-415.5,-268.5,-90.9,1000.2,20.33,3.84
159.34,0.76045,0.063201,0.684,1.0248,-0.7,1,1.8,-415.5,-268.5,-78.9,1000.2,20.33,3.84
159.35,0.73547,0.09633,0.69113,1.0138,0,-2,-1,-405.9,-256.5,-85.5,1000.1,20.33,3.84
159.36,0.73089,0.13507,0.69266,1.016,1.8,-2.3,-3.3,-408.3,-273.3,-89.1,1000.2,20.33,3.84
159.37,0.73089,0.13507,0.69266,1.016,1.8,-2.3,-3.3,-408.3,-273.3,-89.1,1000.2,20.33,3.84
159.38,0.74873,0.1366,0.68552,1.0243,2.8,-0.4,-1.9,-413.1,-270.9,-82.5,1000.1,20.33,3.84
159.39,0.76911,0.11213,0.67227,1.0276,-0.6,1.4,0.4,-410.7,-278.1,-87.9,1000.2,20.33,3.84
159.4,0.77931,0.079511,0.65341,1.0201,-1.4,1.2,1.7,-401.1,-270.9,-84.9,1000.2,20.33,3.84
159.41,0.76504,0.059633,0.66259,1.0138,0.3,1.4,0.6,-398.7,-263.7,-85.5,1000.1,20.33,3.84
159.42,0.74567,0.071356,0.69725,1.0234,0.3,0.3,-0.2,-403.5,-287.7,-81.3,1000.1,20.33,3.84
159.43,0.73547,0.11162,0.70438,1.0245,-1.6,-2.1,-1.8,-425.1,-273.3,-85.5,1000.2,20.33,3.84
159.44,0.7472,0.13405,0.67839,1.0181,1,-2.5,-2.5,-393.9,-278.1,-80.7,1000.1,20.33,3.84
159.45,0.76402,0.12742,0.66922,1.0236,0.4,1.6,0,-403.5,-263.7,-84.9,1000.1,20.33,3.84
159.46,0.76911,0.082569,0.66972,1.0232,-0.2,2.7,2.3,-422.7,-275.7,-81.3,1000.2,20.33,3.84
159.47,0.76555,0.06371,0.66871,1.0185,-1.7,0.8,0.7,-396.3,-275.7,-85.5,1000.2,20.33,3.84
159.48,0.75025,0.08053,0.67992,1.0157,0.4,-0.3,-0.4,-398.7,-278.1,-82.5,1000.2,20.33,3.84
159.49,0.74771,0.12844,0.68349,1.0211,-0.6,-2,-1.3,-413.1,-266.1,-84.9,1000.1,20.33,3.84
159.5,0.74771,0.12844,0.68349,1.0211,-0.6,-2,-1.3,-413.1,-266.1,-84.9,1000.2,20.34,3.84
159.51,0.75382,0.11468,0.66157,1.0095,-1,-0.4,-0.8,-405.9,-263.7,-82.5,1000.3,20.34,3.84
159.52,0.76809,0.086137,0.66871,1.022,2.2,1,-0.3,-398.7,-273.3,-83.7,1000.3,20.34,3.84
159.53,0.76656,0.075433,0.69011,1.0342,0.4,0.4,-0.6,-413.1,-270.9,-84.9,1000.3,20.34,3.84
159.54,0.73649,0.08053,0.69368,1.0149,-1.7,-0.4,0.4,-405.9,-268.5,-79.5,1000.2,20.34,3.84
159.55,0.74108,0.11264,0.68603,1.0161,-0.1,-0.2,-0.6,-415.5,-270.9,-86.7,1000.2,20.34,3.84
159.56,0.75841,0.13303,0.67329,1.0228,0.7,-0.3,-1.4,-415.5,-275.7,-86.7,1000.3,20.34,3.84
159.57,0.76962,0.10652,0.65698,1.0175,0.6,0.9,0,-403.5,-282.9,-81.3,1000.2,20.34,3.84
159.58,0.77268,0.070846,0.66871,1.0243,-0.7,1.9,1,-405.9,-266.1,-75.3,1000.2,20.34,3.84
159.59,0.75994,0.070336,0.68094,1.0228,0.7,-0.4,-0.2,-413.1,-263.7,-84.3,1000.2,20.34,3.84
159.6,0.73649,0.10652,0.69368,1.0173,0.4,-1.2,-1.3,-408.3,-270.9,-84.9,1000.2,20.34,3.84
159.61,0.7263,0.13201,0.69368,1.013,-0.3,-0.1,0,-415.5,-263.7,-80.7,1000.2,20.34,3.84
159.62,0.75076,0.1264,0.67074,1.0147,0,0.7,0,-405.9,-270.9,-82.5,1000.3,20.34,3.84
159.63,0.78389,0.098879,0.64781,1.0217,-0.2,0,-0.6,-415.5,-263.7,-89.1,1000.2,20.34,3.84
159.64,0.78236,0.06524,0.65647,1.0234,1,0.5,-0.4,-396.3,-266.1,-85.5,1000.1,20.34,3.84
159.65,0.76096,0.060652,0.6947,1.0322,0.8,1.3,0.6,-405.9,-266.1,-74.7,1000.2,20.34,3.84
159.66,0.74057,0.088685,0.71458,1.0329,-0.9,-0.5,-0.1,-413.1,-263.7,-81.9,1000.2,20.34,3.84
159.67,0.73802,0.1264,0.68043,1.0117,-2.1,-3.5,-2.3,-415.5,-282.9,-92.7,1000.1,20.34,3.84
159.68,0.75484,0.13507,0.65494,1.0085,1,-1,-1.8,-405.9,-268.5,-89.1,1000.2,20.34,3.84
159.69,0.77421,0.10907,0.66718,1.0278,2.2,3.7,1.5,-405.9,-261.3,-87.3,1000.2,20.34,3.84
159.7,0.77115,0.071865,0.68247,1.0323,-0.4,2.6,2.6,-401.1,-282.9,-80.7,1000.2,20.34,3.84
159.71,0.74618,0.077472,0.68145,1.0135,-1.9,-1,-0.1,-420.3,-270.9,-85.5,1000.2,20.34,3.84
159.72,0.74057,0.10194,0.68043,1.0109,0.9,-1.8,-2.6,-408.3,-275.7,-82.5,1000.2,20.34,3.84
159.73,0.75025,0.12895,0.68502,1.0241,0.9,-0.3,-1.5,-401.1,-270.9,-86.1,1000.2,20.34,3.84
159.74,0.75739,0.11468,0.67431,1.0205,-0.8,-0.4,-0.1,-405.9,-263.7,-83.1,1000.2,20.34,3.84
159.75,0.76504,0.092253,0.658,1.0133,-0.9,0.1,-0.5,-410.7,-266.1,-80.7,1000.2,20.34,3.84
159.76,0.77421,0.084608,0.67278,1.0292,2.8,1.5,0,-403.5,-275.7,-90.3,1000.2,20.34,3.84
159.77,0.7579,0.090214,0.69827,1.0345,0,0.9,0.7,-401.1,-266.1,-78.3,1000.2,20.34,3.84
159.78,0.73089,0.094292,0.69317,1.0117,-1.2,-1.7,-0.4,-410.7,-280.5,-83.7,1000.2,20.34,3.84
159.79,0.73802,0.12283,0.67737,1.0093,-1.4,-0.7,-1.2,-410.7,-266.1,-84.9,1000.2,20.34,3.84
159.8,0.76249,0.11468,0.66667,1.0193,1.5,1.5,-0.1,-413.1,-270.9,-86.7,1000.2,20.34,3.84
159.81,0.7844,0.089195,0.66361,1.0313,-0.7,1.6,0.3,-408.3,-282.9,-84.3,1000.3,20.34,3.84
159.82,0.77217,0.068298,0.66616,1.0221,0,-0.3,0.1,-413.1,-270.9,-76.5,1000.2,20.34,3.84
159.83,0.74618,0.090724,0.68451,1.0166,0.2,-0.7,-0.3,-403.5,-273.3,-81.3,1000.2,20.34,3.84
159.84,0.72783,0.12436,0.7054,1.0212,1.5,-0.3,-0.7,-410.7,-270.9,-78.9,1000.1,20.34,3.84
159.85,0.73242,0.1366,0.69164,1.0166,-0.1,-0.3,-0.9,-415.5,-263.7,-83.1,1000.1,20.34,3.84
159.86,0.76504,0.10907,0.65749,1.0146,-0.7,0,-0.4,-417.9,-273.3,-87.3,1000.2,20.34,3.84
159.87,0.79613,0.076962,0.64628,1.0283,-0.8,0.6,-0.5,-410.7,-287.7,-84.3,1000.2,20.34,3.84
159.88,0.78797,0.059633,0.67278,1.0378,1.6,0.9,-0.2,-408.3,-268.5,-82.5,1000.3,20.34,3.84
159.89,0.74261,0.077472,0.70336,1.0258,0.1,0,0.4,-403.5,-275.7,-86.7,1000.1,20.34,3.84
159.9,0.71203,0.11876,0.70387,1.0082,-0.7,-1.2,-0.6,-413.1,-263.7,-83.7,1000.2,20.34,3.84
159.91,0.73089,0.14475,0.67992,1.0087,1.6,-1.2,-1.5,-398.7,-273.3,-82.5,1000.3,20.34,3.84
159.92,0.77778,0.11978,0.65647,1.0248,-0.6,0.3,-0.9,-415.5,-266.1,-84.9,1000.2,20.34,3.84
159.93,0.78389,0.067278,0.65953,1.0266,-2.6,1.7,0.7,-396.3,-251.7,-90.9,1000.3,20.34,3.84
159.94,0.77778,0.055556,0.68043,1.0349,-0.9,1.5,0.5,-413.1,-266.1,-91.5,1000.2,20.34,3.84
159.95,0.74822,0.089195,0.69776,1.027,1.8,-0.1,0,-403.5,-254.1,-82.5,1000.2,20.34,3.84
159.96,0.73242,0.1315,0.69062,1.0152,1.6,-1,-1.4,-420.3,-270.9,-83.1,1000.2,20.34,3.84
159.97,0.73394,0.13812,0.66769,1.0018,0.7,-0.8,-0.2,-415.5,-270.9,-77.7,1000.2,20.34,3.84
159.98,0.76707,0.10856,0.65291,1.0132,-2,0.2,-0.7,-391.5,-266.1,-83.7,1000.2,20.34,3.84
159.99,0.78491,0.072885,0.66055,1.0285,-0.2,0.5,0,-417.9,-266.1,-85.5,1000.2,20.34,3.84
160,0.76911,0.072375,0.6947,1.0389,1.4,1.8,0,-401.1,-268.5,-85.5,1000.2,20.35,3.84
160.01,0.73853,0.091743,0.70948,1.0282,0.3,-0.1,0.3,-381.9,-275.7,-84.3,1000.3,20.35,3.84
160.02,0.72681,0.11876,0.684,1.0051,-2.1,-2.3,-1.3,-410.7,-270.9,-83.1,1000.3,20.35,3.84
160.03,0.74924,0.13048,0.65494,1.0037,1,-1.6,-2.3,-405.9,-268.5,-75.9,1000.3,20.35,3.84
160.04,0.77829,0.10347,0.65902,1.0251,2.4,2,-0.2,-393.9,-270.9,-85.5,1000.3,20.35,3.84
160.05,0.78135,0.068298,0.67788,1.0367,0.1,2.8,2,-413.1,-285.3,-78.3,1000.2,20.35,3.84
160.06,0.76147,0.068807,0.6896,1.0296,-1.3,0.4,0.9,-393.9,-261.3,-80.1,1000.3,20.35,3.84
160.07,0.73955,0.10143,0.68451,1.0128,-1.2,-2.2,-1.4,-410.7,-270.9,-86.7,1000.2,20.35,3.84
160.08,0.737,0.1264,0.68196,1.012,0.4,-1.6,-2,-393.9,-266.1,-90.9,1000.2,20.35,3.84
160.09,0.73802,0.12232,0.67125,1.0051,0.8,0.6,-0.4,-415.5,-278.1,-83.1,1000.2,20.35,3.84
160.1,0.76096,0.10347,0.66463,1.0156,-0.1,2.1,1.2,-408.3,-261.3,-85.5,1000.2,20.35,3.84
160.11,0.78746,0.08053,0.6682,1.0359,0.4,1.5,0.7,-401.1,-268.5,-89.1,1000.3,20.35,3.84
160.12,0.78084,0.071865,0.68451,1.0409,0.5,-0.5,-1.4,-401.1,-285.3,-85.5,1000.3,20.35,3.84
160.13,0.74465,0.08002,0.68807,1.017,-3.5,-2.1,-0.6,-403.5,-261.3,-90.3,1000.2,20.35,3.84
160.14,0.73191,0.10805,0.68502,1.0083,-0.4,-1.4,-0.9,-410.7,-268.5,-81.3,1000.1,20.35,3.84
160.15,0.7472,0.13609,0.69062,1.0265,2.7,0,-1.7,-415.5,-268.5,-83.1,1000.2,20.35,3.84
160.16,0.75433,0.12181,0.67839,1.0218,0.7,0.9,0,-410.7,-280.5,-81.3,1000.2,20.35,3.84
160.17,0.76656,0.085627,0.66106,1.0159,-0.6,1.7,1.6,-408.3,-278.1,-86.1,1000.2,20.35,3.84
160.18,0.77472,0.075943,0.66871,1.0262,0.4,1.2,0.3,-405.9,-273.3,-84.9,1000.2,20.35,3.84
160.19,0.75841,0.086137,0.68247,1.0239,0,0,-0.5,-410.7,-261.3,-80.1,1000.2,20.35,3.84
160.2,0.74108,0.10907,0.68298,1.0137,-0.3,-1.5,-0.4,-405.9,-278.1,-84.9,1000.3,20.35,3.84
160.21,0.73904,0.12436,0.66972,1.0051,0,-1.1,-1.3,-403.5,-268.5,-86.7,1000.1,20.35,3.84
160.22,0.76045,0.11264,0.66157,1.0142,0.1,0,-0.8,-410.7,-273.3,-81.9,1000.2,20.35,3.84
160.23,0.77625,0.085117,0.66972,1.0288,0.3,1.2,0,-413.1,-278.1,-86.7,1000.1,20.35,3.84
160.24,0.76707,0.076962,0.69776,1.0398,2,0.7,-0.7,-398.7,-261.3,-78.3,1000.2,20.35,3.84
160.25,0.73904,0.092253,0.70591,1.0262,-0.9,-0.9,0,-408.3,-254.1,-89.7,1000.1,20.35,3.84
160.26,0.73394,0.1157,0.67635,1.0047,-1.9,-1.2,-0.1,-405.9,-266.1,-81.9,1000.1,20.35,3.84
160.27,0.73394,0.1157,0.67635,1.0047,-1.9,-1.2,-0.1,-405.9,-266.1,-81.9,1000.2,20.35,3.84
160.28,0.75943,0.1208,0.65443,1.0098,1.5,0.4,-1.4,-408.3,-270.9,-82.5,1000.2,20.35,3.84
160.29,0.77523,0.099388,0.66004,1.023,1,2.5,0.7,-403.5,-261.3,-82.5,1000.2,20.35,3.84
160.3,0.77013,0.067278,0.67992,1.0295,-1.3,2,1.7,-398.7,-278.1,-84.9,1000.2,20.35,3.84
160.31,0.74873,0.076453,0.69317,1.0232,-0.5,-1,-1.2,-413.1,-254.1,-81.9,1000.2,20.35,3.84
160.32,0.74516,0.11825,0.68909,1.0218,0.1,-2,-1.8,-410.7,-270.9,-85.5,1000.2,20.35,3.84
160.33,0.75331,0.13099,0.66667,1.0144,-0.3,-1.4,-0.3,-415.5,-263.7,-78.9,1000.2,20.35,3.84
160.34,0.75331,0.11264,0.65545,1.0049,0.3,0.1,-0.4,-408.3,-268.5,-81.3,1000.2,20.35,3.84
160.35,0.76096,0.088175,0.67227,1.0192,0.6,2.6,0.5,-393.9,-263.7,-81.3,1000.3,20.35,3.84
160.36,0.77319,0.071356,0.70082,1.046,1.9,2,0.3,-389.1,-266.1,-80.1,1000.2,20.35,3.84
160.37,0.75535,0.089704,0.69572,1.0308,-1.8,-1.8,-1.7,-408.3,-270.9,-80.1,1000.1,20.35,3.84
160.38,0.74108,0.10907,0.66871,1.0041,-1.4,-3.2,-1.3,-413.1,-266.1,-84.9,1000.1,20.35,3.84
160.39,0.74822,0.11162,0.65698,1.002,0.3,0.1,-0.3,-415.5,-278.1,-80.7,1000.2,20.35,3.84
160.4,0.76606,0.10907,0.67737,1.0284,2.1,1.8,0.2,-415.5,-278.1,-81.9,1000.2,20.35,3.84
160.41,0.75688,0.093272,0.69725,1.0333,0.6,2.3,0.7,-408.3,-266.1,-81.3,1000.2,20.35,3.84
160.42,0.75433,0.082569,0.69266,1.0274,-1.7,0,0.2,-417.9,-258.9,-83.7,1000.2,20.35,3.84
160.43,0.76045,0.099388,0.66514,1.0152,-0.9,-2.3,-2.4,-410.7,-270.9,-77.1,1000.3,20.35,3.84
160.44,0.75739,0.11876,0.65545,1.0086,1,-0.8,-0.4,-405.9,-266.1,-90.3,1000.2,20.35,3.84
160.45,0.74516,0.11009,0.66871,1.0072,1.5,2.2,1.8,-396.3,-268.5,-78.3,1000.2,20.35,3.84
160.46,0.7472,0.098879,0.69368,1.0243,0.9,1.7,0.1,-393.9,-287.7,-84.3,1000.2,20.35,3.84
160.47,0.76045,0.086646,0.69062,1.0309,0.1,0.4,-0.7,-405.9,-285.3,-86.7,1000.2,20.35,3.84
160.48,0.78084,0.082569,0.67023,1.0323,-2.1,-1.1,-1,-410.7,-263.7,-87.3,1000.2,20.35,3.84
160.49,0.76911,0.086646,0.658,1.0159,-0.3,-2.9,-2.8,-396.3,-278.1,-84.9,1000.2,20.35,3.84
160.5,0.73853,0.11162,0.68502,1.0135,0.6,-0.1,-0.6,-398.7,-266.1,-87.9,1000.1,20.33,3.84
160.51,0.7263,0.1213,0.70591,1.0201,0.9,2.4,2.4,-405.9,-263.7,-86.7,1000.2,20.33,3.84
160.52,0.74924,0.11162,0.68705,1.0227,-0.2,0.1,-0.2,-413.1,-280.5,-86.1,1000.1,20.33,3.84
160.53,0.77574,0.091233,0.65698,1.0206,-0.7,-0.2,-1.9,-398.7,-266.1,-78.3,1000.2,20.33,3.84
160.54,0.79001,0.068298,0.65647,1.0294,-1.2,1.3,0.4,-408.3,-266.1,-79.5,1000.2,20.33,3.84
160.55,0.77064,0.076962,0.67737,1.0289,-1.7,-0.2,0.1,-398.7,-268.5,-86.1,1000.2,20.33,3.84
160.56,0.73089,0.11417,0.69674,1.0162,1.8,-1.8,-1.6,-401.1,-280.5,-84.9,1000.2,20.33,3.84
160.57,0.7263,0.14067,0.69215,1.0131,3.8,0.3,-0.6,-401.1,-273.3,-81.9,1000.2,20.33,3.84
160.58,0.74414,0.13099,0.67278,1.0117,-0.3,1.1,0.9,-393.9,-270.9,-81.9,1000.3,20.33,3.84
160.59,0.7737,0.089195,0.65392,1.0169,-1.8,0.4,0,-405.9,-273.3,-83.1,1000.2,20.33,3.84
160.6,0.7844,0.059123,0.66769,1.0318,-1.4,0.4,-1.4,-403.5,-275.7,-85.5,1000.2,20.33,3.84
160.61,0.76758,0.065749,0.69317,1.0363,0.3,-0.3,-1.2,-403.5,-270.9,-86.1,1000.1,20.33,3.84
160.62,0.73547,0.099388,0.70031,1.0204,0.1,-1.1,0,-396.3,-261.3,-83.1,1000.1,20.33,3.84
160.63,0.72987,0.13558,0.68145,1.0077,0,-0.1,0.1,-403.5,-273.3,-85.5,1000.2,20.33,3.84
160.64,0.76045,0.12793,0.66565,1.0187,1.5,0,-0.6,-403.5,-273.3,-86.1,1000.2,20.33,3.84
160.65,0.77268,0.094801,0.66055,1.021,-0.2,1,-0.9,-396.3,-273.3,-86.7,1000.2,20.33,3.84
160.66,0.77319,0.059633,0.67431,1.0277,-0.5,2.2,0.9,-403.5,-266.1,-84.9,1000.2,20.33,3.84
160.67,0.75892,0.075943,0.6896,1.0282,-0.4,0.8,1,-401.1,-263.7,-87.9,1000.2,20.33,3.84
160.68,0.73955,0.11723,0.6896,1.018,0.8,-1.9,-1.2,-410.7,-287.7,-81.9,1000.2,20.33,3.84
160.69,0.7263,0.13812,0.67584,1.0017,0,-1.8,-1.8,-403.5,-268.5,-88.5,1000.2,20.33,3.84
160.7,0.75178,0.11621,0.66871,1.0128,1,0.3,-0.7,-413.1,-278.1,-89.1,1000.2,20.33,3.84
160.71,0.77727,0.089704,0.65953,1.0233,-0.4,0.9,0.1,-403.5,-266.1,-83.7,1000.1,20.33,3.84
160.72,0.77472,0.067278,0.67176,1.0276,1,1.7,0.5,-403.5,-282.9,-80.1,1000.2,20.33,3.84
160.73,0.76198,0.077982,0.6998,1.0375,0.3,0.9,0,-401.1,-270.9,-79.5,1000.1,20.33,3.84
160.74,0.74618,0.10143,0.69215,1.0228,-1.5,-2.5,-0.9,-413.1,-282.9,-91.5,1000.2,20.33,3.84
160.75,0.73751,0.12691,0.66718,1.0026,-2.3,-2,-1.1,-408.3,-273.3,-86.7,1000.2,20.33,3.84
160.76,0.75637,0.12232,0.66871,1.017,2.8,1.7,0,-405.9,-270.9,-83.7,1000.3,20.33,3.84
160.77,0.77064,0.092762,0.68043,1.0322,1.2,2.1,0.6,-401.1,-273.3,-81.9,1000.1,20.33,3.84
160.78,0.75943,0.061672,0.67533,1.0181,-1.5,0.1,0.1,-408.3,-285.3,-83.1,1000.2,20.33,3.84
160.79,0.76249,0.08104,0.67941,1.0245,-0.7,-0.2,-0.9,-420.3,-261.3,-81.9,1000.1,20.33,3.84
160.8,0.75637,0.11213,0.67992,1.0232,0.5,-1.5,-1,-396.3,-261.3,-80.7,1000.2,20.33,3.84
160.81,0.73445,0.1264,0.6789,1.0081,-0.1,-0.7,-0.4,-403.5,-270.9,-80.1,1000.1,20.33,3.84
160.82,0.73802,0.1208,0.68094,1.0114,-0.2,0.9,0.4,-408.3,-275.7,-81.9,1000.1,20.33,3.84
160.83,0.77421,0.10092,0.67482,1.032,1.5,1,-0.7,-427.5,-275.7,-84.3,1000.1,20.33,3.84
160.84,0.78848,0.076453,0.66412,1.0337,0.7,0,-0.9,-408.3,-263.7,-81.3,1000.2,20.33,3.84
160.85,0.75841,0.074924,0.66769,1.0132,-1,0.4,0.7,-425.1,-266.1,-86.1,1000.2,20.33,3.84
160.86,0.73547,0.099898,0.68705,1.0114,0,0,0.3,-413.1,-273.3,-85.5,1000.1,20.33,3.84
160.87,0.73649,0.12538,0.69827,1.0226,0.5,-1,-1.7,-417.9,-285.3,-86.1,1000.1,20.33,3.84
160.88,0.75331,0.1208,0.68298,1.024,0.1,0.1,-1.2,-415.5,-275.7,-86.1,1000.2,20.33,3.84
160.89,0.77574,0.085627,0.65902,1.0215,-1.4,0,0.3,-396.3,-266.1,-90.3,1000.1,20.33,3.84
160.9,0.77676,0.06371,0.65647,1.019,0.1,0.3,-0.4,-408.3,-275.7,-85.5,1000.1,20.33,3.84
160.91,0.75484,0.086137,0.67941,1.0192,1.2,1.2,0.4,-410.7,-263.7,-83.1,1000.1,20.33,3.84
160.92,0.73751,0.11927,0.70489,1.0271,0,0.7,0.7,-410.7,-254.1,-81.9,1000,20.33,3.84
160.93,0.73547,0.12895,0.69215,1.0181,-0.6,-1.2,-1.4,-417.9,-261.3,-87.3,1000.3,20.33,3.84
160.94,0.76453,0.11417,0.65851,1.0155,-1,-0.9,-1.5,-403.5,-263.7,-81.3,1000,20.33,3.84
160.95,0.79001,0.08002,0.64577,1.0235,0.4,0.8,0.4,-405.9,-270.9,-84.9,1000.1,20.33,3.84
160.96,0.77676,0.069317,0.66667,1.026,1.4,1,0.2,-405.9,-273.3,-84.3,1000.2,20.33,3.84
160.97,0.7314,0.086646,0.70336,1.0184,0.9,0.4,-0.1,-413.1,-261.3,-82.5,1000.1,20.33,3.84
160.98,0.72018,0.1213,0.70897,1.0178,-1.6,-0.7,-0.6,-386.7,-266.1,-88.5,1000,20.33,3.84
160.99,0.75433,0.12997,0.67839,1.0228,-0.1,-1.6,-2,-403.5,-258.9,-86.7,1000.1,20.33,3.84
161,0.78644,0.10499,0.64373,1.0217,-0.1,-0.3,-1,-396.3,-268.5,-84.9,1000.1,20.33,3.84
161.01,0.78695,0.061162,0.65494,1.0257,0.1,2.1,1.4,-398.7,-268.5,-89.1,1000.2,20.33,3.84
161.02,0.75535,0.06422,0.69113,1.0258,0.1,1.7,0.9,-415.5,-261.3,-87.3,1000.2,20.33,3.84
161.03,0.73496,0.10347,0.71152,1.0282,0.9,-0.8,-1,-393.9,-270.9,-86.1,1000.2,20.33,3.84
161.04,0.72528,0.1371,0.68705,1.0084,-1.4,-2,-1.7,-401.1,-273.3,-87.3,1000.2,20.33,3.84
161.05,0.75331,0.12742,0.65596,1.007,0.2,-0.3,-0.6,-413.1,-282.9,-80.7,1000.2,20.33,3.84
161.06,0.78186,0.10041,0.6524,1.0232,1.2,2.2,0.9,-405.9,-268.5,-81.3,1000.2,20.33,3.84
161.07,0.78287,0.066259,0.66972,1.0324,0.7,2.2,1.5,-417.9,-275.7,-78.3,1000.1,20.33,3.84
161.08,0.74822,0.068807,0.69368,1.0226,-0.6,-0.1,-0.7,-408.3,-275.7,-81.9,1000.2,20.33,3.84
161.09,0.73598,0.10041,0.70693,1.0254,-0.2,-2.3,-2.7,-417.9,-280.5,-80.1,1000.1,20.33,3.84
161.1,0.7421,0.12283,0.68043,1.0143,-2,-2.1,-1.8,-403.5,-270.9,-88.5,1000.2,20.33,3.84
161.11,0.76606,0.11876,0.65087,1.0122,0,-0.4,-0.1,-408.3,-268.5,-83.7,1000.2,20.33,3.84
161.12,0.77319,0.10092,0.66463,1.0246,2.9,3.1,1.3,-413.1,-273.3,-87.3,1000.2,20.33,3.84
161.13,0.76045,0.081549,0.69725,1.0349,0.4,3.2,2.3,-410.7,-266.1,-89.1,1000.1,20.33,3.84
161.14,0.7421,0.077472,0.70438,1.0261,-1.7,-0.6,-0.8,-420.3,-280.5,-84.9,1000.2,20.33,3.84
161.15,0.74669,0.10601,0.67176,1.01,-0.5,-4.4,-3.7,-408.3,-273.3,-87.3,1000.1,20.33,3.84
161.16,0.75739,0.1208,0.64781,1.0039,1.4,-0.8,-1.4,-393.9,-278.1,-79.5,1000.2,20.33,3.84
161.17,0.75739,0.1208,0.64781,1.0039,1.4,-0.8,-1.4,-393.9,-278.1,-79.5,1000.2,20.33,3.84
161.18,0.75994,0.11621,0.66004,1.0132,0,3.1,2.7,-420.3,-285.3,-74.1,1000.1,20.33,3.84
161.19,0.76045,0.094801,0.68451,1.0275,0.2,2.8,1.9,-396.3,-270.9,-78.3,1000.1,20.33,3.84
161.2,0.76198,0.077472,0.69164,1.032,0,-0.9,-1.8,-405.9,-280.5,-86.7,1000.1,20.33,3.84
161.21,0.76453,0.078491,0.69164,1.0339,0.1,-3.2,-3.5,-417.9,-278.1,-82.5,1000.2,20.33,3.84
161.22,0.74159,0.1055,0.67992,1.0116,-0.9,-1.8,-1.2,-413.1,-268.5,-81.9,1000.1,20.33,3.84
161.23,0.74108,0.12538,0.66769,1.0053,-0.7,1.1,1.8,-403.5,-270.9,-80.7,1000,20.33,3.84
161.24,0.75331,0.11876,0.66871,1.0143,1.5,2.7,1.6,-415.5,-275.7,-82.5,1000.2,20.33,3.84
161.25,0.77421,0.092253,0.68552,1.0382,0.7,2.1,-0.1,-410.7,-270.9,-85.5,1000.2,20.33,3.84
161.26,0.77064,0.061162,0.68094,1.0302,-1.2,-0.6,-0.7,-410.7,-258.9,-82.5,1000.1,20.33,3.84
161.27,0.76096,0.08002,0.67278,1.0189,-1.7,-2.6,-1.4,-401.1,-268.5,-78.3,1000.2,20.33,3.84
161.28,0.74108,0.11723,0.67788,1.0112,1.8,-1.4,-1.7,-393.9,-263.7,-87.9,1000.2,20.33,3.84
161.29,0.73293,0.13812,0.684,1.012,1.6,0.7,0,-396.3,-266.1,-83.1,1000.2,20.33,3.84
161.3,0.74516,0.1213,0.68094,1.0167,-0.7,1.2,1.1,-408.3,-266.1,-84.9,1000.1,20.33,3.84
161.31,0.76606,0.090214,0.6738,1.0242,-0.1,0.8,-0.6,-389.1,-270.9,-81.3,1000.2,20.33,3.84
161.32,0.78746,0.074924,0.67584,1.0404,1.5,0.4,-1.5,-415.5,-268.5,-83.1,1000.2,20.33,3.84
161.33,0.77217,0.08104,0.67329,1.0277,0.6,-1,-0.4,-420.3,-266.1,-80.1,1000.2,20.33,3.84
161.34,0.73598,0.097859,0.67533,1.0037,-1.3,-0.9,0,-408.3,-266.1,-84.3,1000.2,20.33,3.84
161.35,0.73038,0.11519,0.67941,1.0041,-0.4,0.1,0.1,-396.3,-263.7,-84.3,1000.2,20.33,3.84
161.36,0.7528,0.11978,0.68705,1.0262,0.9,1.7,-0.3,-410.7,-285.3,-86.7,1000.2,20.33,3.84
161.37,0.7686,0.10143,0.684,1.0339,0.6,0.7,-0.3,-415.5,-268.5,-83.7,1000.2,20.33,3.84
161.38,0.7686,0.082569,0.6682,1.0218,-1,-0.3,-0.2,-413.1,-268.5,-87.9,1000.2,20.33,3.84
161.39,0.76453,0.079511,0.65749,1.0115,0,-0.3,0.1,-398.7,-261.3,-80.7,1000.2,20.33,3.84
161.4,0.75229,0.099388,0.67431,1.0151,0.5,-0.2,-0.8,-401.1,-275.7,-81.9,1000.3,20.33,3.84
