Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
118.47,0.49083,0.93578,0,1.0567,3.7,-1.1,0.3,-302.7,-273.3,-109.5,1000.6,21.6,3.88
118.48,0.49083,0.93578,0,1.0567,3.7,-1.1,0.3,-302.7,-273.3,-109.5,1000.6,21.6,3.88
118.49,0.53568,0.90724,-0.011723,1.0536,-2.1,1.8,-1.7,-293.1,-268.5,-108.9,1000.6,21.6,3.88
118.5,0.53568,0.90724,-0.011723,1.0536,-2.1,1.8,-1.7,-293.1,-268.5,-108.9,1000.6,21.59,3.88
118.51,0.51988,0.91896,0.0030581,1.0558,-1.7,-0.3,-1.2,-295.5,-280.5,-109.5,1000.6,21.59,3.88
118.52,0.49185,0.93374,0.0086646,1.0554,0,-1,0,-281.1,-273.3,-108.9,1000.6,21.59,3.88
118.53,0.47757,0.94546,0.0071356,1.0593,1.3,0,1,-302.7,-280.5,-99.9,1000.6,21.59,3.88
118.54,0.49694,0.93374,-0.00050968,1.0577,-0.6,0.5,0,-297.9,-285.3,-109.5,1000.6,21.59,3.88
118.55,0.52497,0.91641,-0.0081549,1.0562,1.6,0.2,-0.6,-285.9,-278.1,-114.3,1000.5,21.59,3.88
118.56,0.51631,0.89755,-0.0061162,1.0355,1.9,0.9,0.1,-295.5,-290.1,-108.3,1000.6,21.59,3.88
118.57,0.49796,0.92151,0.010703,1.0475,-3.7,1,-0.6,-290.7,-275.7,-107.7,1000.6,21.59,3.88
118.58,0.50051,0.95056,0.025484,1.0746,-3.3,-0.3,-1.2,-300.3,-280.5,-108.3,1000.6,21.59,3.88
118.59,0.49235,0.92864,0.013761,1.0512,4.2,-1.1,-0.1,-290.7,-275.7,-111.3,1000.6,21.59,3.88
118.6,0.50051,0.89653,-0.0076453,1.0268,4.2,0.1,0.9,-307.5,-282.9,-110.7,1000.6,21.59,3.88
118.61,0.52497,0.91539,-0.0071356,1.0553,-3.9,0.7,-0.1,-305.1,-278.1,-111.3,1000.6,21.59,3.88
118.62,0.52854,0.93833,0.0056065,1.077,-3.4,0.1,-1.8,-293.1,-275.7,-105.3,1000.6,21.59,3.88
118.63,0.48777,0.9261,0.0056065,1.0467,2.3,-1.2,-1.1,-293.1,-280.5,-105.3,1000.6,21.59,3.88
118.64,0.47554,0.91896,0.00050968,1.0347,3.1,-0.9,-0.2,-283.5,-270.9,-103.5,1000.6,21.59,3.88
118.65,0.50866,0.93272,0,1.0624,-3.1,0.5,0.1,-288.3,-275.7,-106.5,1000.6,21.59,3.88
118.66,0.53313,0.93374,0.0015291,1.0752,-2.2,0.5,0,-300.3,-278.1,-108.9,1000.6,21.59,3.88
118.67,0.50357,0.93425,-0.0025484,1.0613,2.1,-0.1,0,-305.1,-270.9,-114.3,1000.6,21.59,3.88
118.68,0.4842,0.91488,-0.0091743,1.0352,3.4,0.2,-0.5,-295.5,-280.5,-113.1,1000.6,21.59,3.88
118.69,0.52497,0.90724,-0.0040775,1.0482,-3.7,1.1,-0.8,-297.9,-280.5,-105.3,1000.6,21.59,3.88
118.7,0.52243,0.93476,0.014781,1.0709,-3.5,0.7,-1.2,-283.5,-266.1,-108.9,1000.6,21.59,3.88
118.71,0.47808,0.94597,0.013761,1.06,3.4,-0.6,-0.1,-293.1,-278.1,-110.7,1000.6,21.59,3.88
118.72,0.4842,0.91947,-0.0015291,1.0392,3.5,-1.2,1.5,-297.9,-270.9,-107.7,1000.6,21.59,3.88
118.73,0.5158,0.90979,-0.0076453,1.0459,-0.9,1.3,0,-278.7,-266.1,-102.3,1000.6,21.59,3.88
118.74,0.52701,0.92762,0,1.0669,-3.7,2,-1.3,-281.1,-280.5,-105.3,1000.5,21.59,3.88
118.75,0.50714,0.91692,0.0086646,1.0479,1.4,-0.4,-2,-307.5,-275.7,-104.7,1000.6,21.59,3.88
118.76,0.4842,0.91998,0.012742,1.0397,1.5,-2.3,-0.6,-297.9,-282.9,-108.3,1000.6,21.59,3.88
118.77,0.48471,0.93425,0.0081549,1.0525,-0.3,0,0.8,-307.5,-268.5,-111.3,1000.5,21.59,3.88
118.78,0.50917,0.93986,0.0010194,1.0689,-0.6,0,1.4,-283.5,-282.9,-106.5,1000.6,21.59,3.88
118.79,0.51682,0.91284,-0.009684,1.049,1,-0.3,-1.2,-302.7,-280.5,-110.7,1000.5,21.59,3.88
118.8,0.50917,0.91081,-0.0081549,1.0435,0.4,0.7,-1.2,-293.1,-263.7,-108.3,1000.6,21.59,3.88
118.81,0.51478,0.92406,-0.0030581,1.0578,-2.5,0.9,-1.4,-285.9,-275.7,-104.1,1000.6,21.59,3.88
118.82,0.5107,0.93425,0.0076453,1.0648,-1.7,-1.2,-0.7,-302.7,-273.3,-114.3,1000.5,21.59,3.88
118.83,0.48828,0.92966,0.0056065,1.0501,3,-1,0.7,-309.9,-270.9,-105.3,1000.5,21.59,3.88
118.84,0.48369,0.93017,-0.0045872,1.0484,2.9,0.9,1.2,-297.9,-275.7,-112.5,1000.5,21.59,3.88
118.85,0.52396,0.91845,-0.010194,1.0574,-4.7,1.2,-0.4,-278.7,-287.7,-109.5,1000.6,21.59,3.88
118.86,0.53619,0.91743,-0.00050968,1.0626,-0.4,1.8,-2.3,-278.7,-275.7,-111.9,1000.6,21.59,3.88
118.87,0.49694,0.91539,0.0010194,1.0416,2.7,-1,-0.6,-285.9,-280.5,-108.9,1000.6,21.59,3.88
118.88,0.48012,0.92508,0.0066259,1.0423,0.6,-1.6,0.3,-295.5,-280.5,-110.7,1000.6,21.59,3.88
118.89,0.48471,0.94495,0.01631,1.0621,-2.8,0.4,0.7,-281.1,-278.1,-106.5,1000.5,21.59,3.88
118.9,0.5209,0.93476,0.0056065,1.0701,0.4,1.4,0.5,-295.5,-278.1,-111.3,1000.5,21.59,3.88
118.91,0.52345,0.90163,-0.0081549,1.0426,2.7,0.6,-0.6,-285.9,-275.7,-104.7,1000.6,21.59,3.88
118.92,0.51376,0.89857,-0.0040775,1.0351,-0.1,0,-2,-295.5,-270.9,-110.7,1000.5,21.59,3.88
118.93,0.49541,0.93374,0.012232,1.0571,-4.1,-0.1,-1.4,-300.3,-275.7,-101.7,1000.5,21.59,3.88
118.94,0.48675,0.95362,0.019878,1.0708,0.9,-1.4,0.4,-283.5,-275.7,-105.9,1000.5,21.59,3.88
118.95,0.47452,0.92355,0,1.0383,5,-0.9,0.9,-278.7,-273.3,-104.7,1000.7,21.59,3.88
118.96,0.51274,0.90877,-0.012232,1.0435,-0.7,0.5,0.4,-307.5,-270.9,-105.3,1000.6,21.59,3.88
118.97,0.54027,0.9317,-0.0015291,1.077,-5.6,2.3,-1.5,-302.7,-278.1,-107.1,1000.7,21.59,3.88
118.98,0.53007,0.93068,0.0056065,1.0711,-0.8,0.7,-1.7,-305.1,-278.1,-107.1,1000.5,21.59,3.88
118.99,0.49185,0.90877,-0.0020387,1.0333,5.7,-2.1,-0.5,-288.3,-270.9,-111.3,1000.5,21.59,3.88
119,0.47044,0.91794,-0.0015291,1.0315,0.9,-1.7,0.3,-285.9,-292.5,-107.7,1000.5,21.59,3.88
119.01,0.48522,0.95158,0.0081549,1.0682,-4.8,1.1,1,-285.9,-275.7,-100.5,1000.6,21.59,3.88
119.02,0.5209,0.9475,0.0066259,1.0813,-0.4,1.4,0.1,-290.7,-278.1,-104.7,1000.7,21.59,3.88
119.03,0.5265,0.9052,-0.0091743,1.0472,4,-0.1,-0.9,-300.3,-270.9,-103.5,1000.6,21.59,3.88
119.04,0.51172,0.89297,-0.010703,1.0293,0.4,0.6,-1.2,-293.1,-290.1,-110.1,1000.5,21.59,3.88
119.05,0.49694,0.92304,0.0091743,1.0483,-2.7,0.4,-0.6,-293.1,-275.7,-103.5,1000.7,21.59,3.88
119.06,0.49134,0.95209,0.024465,1.0717,-2,-0.7,-0.1,-297.9,-282.9,-108.3,1000.6,21.59,3.88
119.07,0.49134,0.9317,0.010703,1.0534,3.6,-1,1.2,-290.7,-268.5,-104.7,1000.6,21.59,3.88
119.08,0.5107,0.9052,-0.0071356,1.0394,2.1,0.4,0.1,-295.5,-268.5,-108.9,1000.5,21.59,3.88
119.09,0.53007,0.91845,-0.0035678,1.0604,-4.8,1.1,-1.8,-283.5,-273.3,-110.7,1000.6,21.59,3.88
119.1,0.51682,0.92813,0.0050968,1.0623,-0.7,0,-1.7,-295.5,-273.3,-107.1,1000.6,21.59,3.88
119.11,0.47859,0.91845,0.0040775,1.0357,4.7,-1.3,-0.3,-283.5,-285.3,-100.5,1000.6,21.59,3.88
119.12,0.48726,0.92355,-0.0035678,1.0442,-0.6,-0.1,0.3,-290.7,-280.5,-110.7,1000.5,21.59,3.88
119.13,0.51274,0.9419,0,1.0724,-3.3,1.1,0,-293.1,-273.3,-111.3,1000.5,21.59,3.88
119.14,0.51733,0.93833,0.0040775,1.0715,-0.1,0,-0.9,-283.5,-270.9,-104.7,1000.5,21.59,3.88
119.15,0.49643,0.91845,-0.0035678,1.044,3.2,-0.9,-0.4,-285.9,-280.5,-107.7,1000.5,21.59,3.88
119.16,0.49898,0.90928,-0.009684,1.0372,1.7,1,0,-295.5,-278.1,-105.9,1000.5,21.59,3.88
119.17,0.53262,0.91845,-0.0025484,1.0617,-4.6,1.1,-0.6,-305.1,-268.5,-104.7,1000.6,21.59,3.88
119.18,0.51325,0.9368,0.014781,1.0683,-1.2,-0.3,-1.3,-283.5,-270.9,-113.1,1000.6,21.59,3.88
119.19,0.47299,0.93782,0.010194,1.0504,4.2,-1.5,0.6,-305.1,-275.7,-104.7,1000.6,21.59,3.88
119.2,0.46687,0.92457,-0.00050968,1.0358,2.5,-0.7,1.2,-300.3,-263.7,-104.7,1000.6,21.59,3.88
119.21,0.51733,0.93272,-0.0020387,1.0666,-3.9,1.4,-0.9,-276.3,-287.7,-105.9,1000.6,21.59,3.88
119.22,0.5423,0.9159,0.0010194,1.0644,-0.8,2.1,-1.4,-302.7,-285.3,-108.3,1000.5,21.59,3.88
119.23,0.52905,0.89959,-0.0015291,1.0436,0.6,0.4,-0.9,-281.1,-268.5,-100.5,1000.5,21.59,3.88
119.24,0.49643,0.91998,0.011723,1.0454,0,-1.5,-0.8,-300.3,-280.5,-110.1,1000.5,21.59,3.88
119.25,0.48114,0.94852,0.013252,1.0637,-1.8,-1.3,0.5,-290.7,-282.9,-104.7,1000.6,21.59,3.88
119.26,0.48063,0.93782,-0.00050968,1.0538,4,-0.3,0.9,-290.7,-273.3,-99.3,1000.5,21.59,3.88
119.27,0.50714,0.91081,-0.015291,1.0426,1.2,-0.4,-0.4,-290.7,-285.3,-103.5,1000.7,21.59,3.88
119.28,0.52854,0.91081,-0.0071356,1.0531,-3.4,2.1,-1.7,-293.1,-278.1,-103.5,1000.6,21.59,3.88
119.29,0.53007,0.9317,0.011213,1.072,-4.2,1.4,-0.9,-305.1,-278.1,-109.5,1000.6,21.59,3.88
119.3,0.4949,0.93884,0.014271,1.0614,3,-1.5,-0.3,-300.3,-275.7,-108.9,1000.5,21.59,3.88
119.31,0.46483,0.91896,-0.0015291,1.0298,4.9,-2.3,1,-273.9,-266.1,-109.5,1000.5,21.59,3.88
119.32,0.48675,0.92559,-0.0056065,1.0458,-1,0.4,0.4,-290.7,-280.5,-109.5,1000.5,21.59,3.88
119.33,0.52854,0.93578,0.0015291,1.0747,-4.2,2.7,-0.9,-293.1,-273.3,-100.5,1000.6,21.59,3.88
119.34,0.54485,0.92559,0,1.074,-0.7,1,-1.3,-288.3,-268.5,-101.7,1000.5,21.59,3.88
119.35,0.51376,0.90265,-0.0010194,1.0386,4,-1.3,-1,-293.1,-273.3,-111.9,1000.6,21.59,3.88
119.36,0.48573,0.91998,0.0020387,1.0403,-0.7,-0.9,0.1,-305.1,-275.7,-112.5,1000.6,21.59,3.88
119.37,0.48573,0.91998,0.0020387,1.0403,-0.7,-0.9,0.1,-305.1,-275.7,-112.5,1000.6,21.59,3.88
119.38,0.48063,0.94393,0.011723,1.0593,-1.9,1,0.3,-288.3,-278.1,-101.7,1000.5,21.59,3.88
119.39,0.49134,0.94088,0.0071356,1.0615,0.4,0.2,0,-290.7,-273.3,-107.1,1000.5,21.59,3.88
119.4,0.51121,0.90826,-0.0076453,1.0423,3.1,-0.7,-0.8,-302.7,-282.9,-101.1,1000.5,21.59,3.88
119.41,0.52701,0.90826,-0.0076453,1.0501,-1,0.5,-0.3,-300.3,-280.5,-112.5,1000.6,21.59,3.88
119.42,0.51886,0.93476,0.0086646,1.0691,-3.2,0.4,-0.5,-290.7,-278.1,-102.3,1000.6,21.59,3.88
119.43,0.49134,0.94597,0.01631,1.0661,-0.3,-0.6,-0.5,-307.5,-275.7,-111.9,1000.5,21.59,3.88
119.44,0.48573,0.92355,0,1.0435,3.7,-0.3,0.2,-288.3,-273.3,-111.3,1000.5,21.59,3.88
119.45,0.51223,0.90724,-0.010703,1.0419,0.4,0.4,-0.2,-307.5,-266.1,-110.1,1000.6,21.59,3.88
119.46,0.52396,0.92762,-0.0010194,1.0654,-3.4,0,-1,-288.3,-282.9,-111.9,1000.6,21.59,3.88
119.47,0.49949,0.93578,0.0050968,1.0608,0.9,0.2,-0.4,-300.3,-268.5,-108.3,1000.5,21.59,3.88
119.48,0.49286,0.91947,0,1.0432,1.7,-0.1,0.3,-297.9,-282.9,-109.5,1000.5,21.59,3.88
119.49,0.51172,0.93884,0.010194,1.0693,-2.3,0.9,-0.7,-290.7,-282.9,-109.5,1000.6,21.59,3.88
119.5,0.51172,0.93884,0.010194,1.0693,-2.3,0.9,-0.7,-290.7,-282.9,-109.5,1000.6,21.59,3.88
119.51,0.48369,0.93068,0.0066259,1.0489,3.4,-0.4,0,-297.9,-278.1,-111.3,1000.6,21.59,3.88
119.52,0.49745,0.91284,-0.0091743,1.0396,2.7,-0.6,0.3,-295.5,-278.1,-107.7,1000.8,21.59,3.88
119.53,0.5316,0.90673,-0.0086646,1.0511,-1.8,1.2,0,-295.5,-275.7,-117.3,1000.7,21.59,3.88
119.54,0.52905,0.92864,0.010703,1.0688,-4,0.4,-1.4,-302.7,-268.5,-105.9,1000.6,21.59,3.88
119.55,0.49134,0.94546,0.022426,1.0657,0,-1.1,-1.1,-288.3,-275.7,-105.3,1000.6,21.59,3.88
119.56,0.46942,0.9317,0.0056065,1.0433,5.2,-0.9,0.9,-295.5,-275.7,-107.1,1000.6,21.59,3.88
119.57,0.49541,0.9103,-0.010703,1.0364,1.6,0.3,0.6,-285.9,-273.3,-103.5,1000.6,21.59,3.88
119.58,0.52803,0.91233,-0.0071356,1.0541,-3.4,1,-1,-305.1,-268.5,-115.5,1000.6,21.59,3.88
119.59,0.52548,0.9261,0.0066259,1.0648,-1.7,0.6,-1.5,-288.3,-275.7,-106.5,1000.6,21.59,3.88
119.6,0.49439,0.92915,0.014271,1.0526,0.3,-0.7,-0.4,-293.1,-278.1,-108.9,1000.6,21.59,3.88
119.61,0.4842,0.93629,0.009684,1.0541,0.9,-0.9,0.3,-305.1,-273.3,-105.9,1000.5,21.59,3.88
119.62,0.49745,0.93374,-0.0030581,1.058,1.7,0.1,0.8,-295.5,-270.9,-106.5,1000.6,21.59,3.88
119.63,0.51733,0.91437,-0.0081549,1.0506,-0.5,0.4,-0.3,-283.5,-275.7,-107.1,1000.5,21.59,3.88
119.64,0.52497,0.91743,-0.0066259,1.057,-1.2,0.6,-1.5,-293.1,-275.7,-105.3,1000.6,21.59,3.88
119.65,0.51682,0.91896,-0.0015291,1.0543,-0.9,1.1,-0.9,-273.9,-273.3,-107.1,1000.6,21.59,3.88
119.66,0.49337,0.92559,0.010703,1.0489,0,-0.2,-0.5,-288.3,-285.3,-102.3,1000.5,21.59,3.88
119.67,0.48573,0.93272,0.014271,1.0517,0.9,-1.8,0,-276.3,-270.9,-108.9,1000.5,21.59,3.88
119.68,0.47655,0.94139,0.0040775,1.0551,1,-0.6,1,-305.1,-285.3,-101.7,1000.6,21.59,3.88
119.69,0.50459,0.92559,-0.0061162,1.0542,0.4,1.6,0.1,-297.9,-275.7,-113.1,1000.6,21.59,3.88
119.7,0.53313,0.91488,-0.0061162,1.0589,-2,2.3,-1.4,-302.7,-266.1,-110.7,1000.6,21.59,3.88
119.71,0.53568,0.90316,0,1.0501,0.5,0.4,-1.4,-297.9,-287.7,-107.1,1000.6,21.59,3.88
119.72,0.5,0.9159,0.010194,1.0435,-0.3,-0.9,-0.7,-288.3,-273.3,-111.3,1000.6,21.59,3.88
119.73,0.48573,0.94546,0.014781,1.063,-1,-1.4,0.5,-285.9,-278.1,-104.1,1000.6,21.59,3.88
119.74,0.48165,0.9526,0.009684,1.0675,1.2,-0.2,0.6,-288.3,-273.3,-110.7,1000.5,21.59,3.88
119.75,0.50306,0.91641,-0.010703,1.0455,2.8,0.1,-0.2,-300.3,-278.1,-104.7,1000.5,21.59,3.88
119.76,0.52701,0.89501,-0.013252,1.0387,0.3,1,-1,-302.7,-275.7,-107.7,1000.6,21.59,3.88
119.77,0.5209,0.91437,0.0010194,1.0523,-3.4,0.5,-1.4,-290.7,-282.9,-103.5,1000.6,21.59,3.88
119.78,0.49592,0.94495,0.020387,1.0674,-2.3,-0.2,-0.8,-290.7,-263.7,-111.3,1000.6,21.59,3.88
119.79,0.48063,0.94292,0.012232,1.0584,2.4,-1.2,0.5,-295.5,-273.3,-107.1,1000.6,21.59,3.88
119.8,0.49134,0.92304,-0.0045872,1.0457,4.5,-0.4,0.7,-283.5,-280.5,-107.7,1000.7,21.59,3.88
119.81,0.51784,0.90877,-0.009684,1.046,-2.6,1,0.1,-297.9,-278.1,-107.7,1000.6,21.59,3.88
119.82,0.53466,0.92712,0,1.0702,-2.8,1.4,-1.3,-290.7,-268.5,-105.9,1000.7,21.59,3.88
119.83,0.51172,0.92966,0.0061162,1.0612,0.2,-0.3,-1.2,-288.3,-290.1,-104.1,1000.6,21.59,3.88
119.84,0.47757,0.9159,0.0045872,1.0329,3.5,-0.9,-0.4,-285.9,-270.9,-108.3,1000.6,21.59,3.88
119.85,0.48573,0.92508,0.0061162,1.0449,-1.7,-0.1,0.2,-293.1,-270.9,-111.3,1000.6,21.59,3.88
119.86,0.51172,0.94495,0.0050968,1.0746,-1.2,0.7,0.7,-285.9,-282.9,-104.7,1000.5,21.59,3.88
119.87,0.51835,0.92864,-0.0050968,1.0635,-0.1,0.5,0,-278.7,-275.7,-107.7,1000.5,21.59,3.88
119.88,0.51682,0.90163,-0.010194,1.0393,3.2,0,-1,-283.5,-275.7,-110.1,1000.5,21.59,3.88
119.89,0.49745,0.90775,-0.0030581,1.0351,-1.1,0.3,-1.5,-283.5,-275.7,-106.5,1000.6,21.59,3.88
119.9,0.49032,0.93425,0.017329,1.0552,-2.5,0,-0.7,-288.3,-278.1,-102.9,1000.5,21.59,3.88
119.91,0.4893,0.94037,0.022936,1.0603,-0.4,-0.9,0.6,-290.7,-270.9,-108.3,1000.6,21.59,3.88
119.92,0.49134,0.93935,0,1.0601,3.8,-0.7,1.1,-295.5,-275.7,-108.3,1000.5,21.59,3.88
119.93,0.50714,0.90775,-0.01682,1.0399,1.1,1,0,-297.9,-275.7,-108.3,1000.5,21.59,3.88
119.94,0.53517,0.90163,-0.010194,1.0485,-2.4,1.7,-1.8,-278.7,-273.3,-104.7,1000.7,21.59,3.88
119.95,0.53466,0.92508,0.0071356,1.0685,-3.6,0.4,-2,-283.5,-273.3,-108.3,1000.5,21.59,3.88
119.96,0.49694,0.93374,0.012742,1.0578,1.4,-1.2,-0.4,-297.9,-278.1,-102.3,1000.5,21.59,3.88
119.97,0.47503,0.93119,0.0056065,1.0454,2.6,-1.9,0.9,-288.3,-266.1,-101.1,1000.6,21.59,3.88
119.98,0.48471,0.94292,0.00050968,1.0602,-0.1,0,0.5,-312.3,-280.5,-105.3,1000.5,21.59,3.88
119.99,0.51427,0.92762,-0.0076453,1.0607,-0.6,2,-0.2,-312.3,-273.3,-103.5,1000.6,21.59,3.88
120,0.5316,0.90775,-0.0066259,1.052,-0.4,1.6,-1.4,-288.3,-292.5,-112.5,1000.6,21.59,3.88
120.01,0.51631,0.91998,0.0035678,1.055,-1,-0.1,-1.5,-283.5,-266.1,-107.7,1000.7,21.59,3.88
120.02,0.48828,0.93425,0.013761,1.0542,0.4,-0.4,0,-295.5,-270.9,-108.3,1000.6,21.59,3.88
120.03,0.48624,0.93476,0.0050968,1.0537,0.7,-0.7,0.9,-300.3,-292.5,-111.9,1000.6,21.59,3.88
120.04,0.51172,0.92915,-0.0030581,1.0608,0.5,0.1,0.2,-290.7,-268.5,-110.1,1000.6,21.59,3.88
120.05,0.52192,0.91488,-0.0045872,1.0533,-0.6,1.2,-0.4,-290.7,-275.7,-108.9,1000.6,21.59,3.88
120.06,0.50714,0.91437,0,1.0456,0.1,0.7,-1.7,-290.7,-282.9,-108.3,1000.6,21.59,3.88
120.07,0.48981,0.9261,0.0086646,1.0477,0.1,-1.7,-0.9,-278.7,-268.5,-108.3,1000.6,21.59,3.88
120.08,0.48114,0.93221,0.010194,1.0491,0.4,-0.3,0.1,-278.7,-278.1,-111.3,1000.6,21.59,3.88
120.09,0.50204,0.9368,0.0066259,1.0629,-0.4,0.1,1,-300.3,-266.1,-107.7,1000.6,21.59,3.88
120.1,0.53007,0.92457,-0.0015291,1.0657,-0.4,0.1,-0.1,-281.1,-275.7,-106.5,1000.6,21.59,3.88
120.11,0.51835,0.91081,-0.0061162,1.048,1.5,0.5,-0.6,-288.3,-270.9,-110.1,1000.6,21.59,3.88
120.12,0.4893,0.90775,-0.0020387,1.0312,0.9,0.1,-1.1,-305.1,-270.9,-106.5,1000.6,21.59,3.88
120.13,0.49388,0.93221,0.010194,1.055,-2.7,-0.8,-1.2,-293.1,-270.9,-109.5,1000.6,21.59,3.88
120.14,0.50612,0.9419,0.010194,1.0693,-0.4,-0.3,0,-295.5,-285.3,-107.7,1000.6,21.59,3.88
120.15,0.51529,0.92813,-0.0025484,1.0616,1.4,0,0.7,-300.3,-280.5,-109.5,1000.6,21.59,3.88
120.16,0.51019,0.92457,-0.0081549,1.056,1,-0.3,-0.2,-307.5,-280.5,-105.3,1000.6,21.59,3.88
120.17,0.50663,0.92253,-0.0066259,1.0525,-1.2,0.7,-0.7,-295.5,-273.3,-109.5,1000.5,21.59,3.88
120.18,0.49949,0.91437,0,1.0419,0.3,1.5,-0.9,-293.1,-273.3,-108.9,1000.5,21.59,3.88
120.19,0.49592,0.92508,0.0091743,1.0497,-0.1,0.3,-0.7,-297.9,-266.1,-111.3,1000.5,21.59,3.88
120.2,0.49592,0.93119,0.0158,1.0551,-1,-0.4,0,-300.3,-273.3,-108.3,1000.7,21.59,3.88
120.21,0.51274,0.92966,0.0091743,1.0617,0.6,0.4,0.9,-295.5,-275.7,-108.9,1000.6,21.59,3.88
120.22,0.51223,0.92304,-0.0020387,1.0556,1.3,-0.3,0.3,-295.5,-275.7,-106.5,1000.7,21.59,3.88
120.23,0.50408,0.9159,-0.0061162,1.0455,0.6,-0.3,-1.2,-281.1,-273.3,-104.7,1000.5,21.59,3.88
120.24,0.50459,0.91081,0,1.0412,-1.2,0.5,-1.2,-285.9,-280.5,-102.9,1000.4,21.59,3.88
120.25,0.50459,0.92508,0.0086646,1.0538,-1,0.3,-1,-302.7,-280.5,-108.3,1000.5,21.59,3.88
120.26,0.49847,0.9419,0.0158,1.0658,-0.6,-1,0,-288.3,-280.5,-101.7,1000.6,21.59,3.88
120.27,0.49847,0.9419,0.0158,1.0658,-0.6,-1,0,-288.3,-280.5,-101.7,1000.5,21.59,3.88
120.28,0.49898,0.93272,0.0025484,1.0578,1.8,-0.7,0.7,-285.9,-273.3,-105.9,1000.6,21.59,3.88
120.29,0.51376,0.921,-0.0081549,1.0546,0.4,0,0.2,-305.1,-256.5,-101.1,1000.6,21.59,3.88
120.3,0.51835,0.92253,-0.0091743,1.0582,-0.7,0.7,-1.2,-293.1,-280.5,-112.5,1000.6,21.59,3.88
120.31,0.51376,0.92049,-0.00050968,1.0542,-2,1.3,-1.7,-285.9,-282.9,-106.5,1000.5,21.59,3.88
120.32,0.49694,0.91998,0.0050968,1.0456,1.4,0,-0.6,-300.3,-268.5,-105.9,1000.6,21.59,3.88
120.33,0.4893,0.93476,0.0091743,1.0551,0.1,-0.6,0.1,-276.3,-266.1,-109.5,1000.6,21.59,3.88
120.34,0.48981,0.93578,0.0076453,1.0562,-0.4,0.4,0.5,-281.1,-275.7,-108.9,1000.6,21.59,3.88
120.35,0.51886,0.92915,0,1.0642,0,0.3,0.4,-297.9,-280.5,-104.1,1000.6,21.59,3.88
120.36,0.51223,0.91692,-0.0081549,1.0503,1.5,0.3,-0.6,-290.7,-270.9,-105.9,1000.6,21.59,3.88
120.37,0.49847,0.91335,-0.0015291,1.0405,0,0.1,-1.2,-297.9,-266.1,-111.9,1000.5,21.59,3.88
120.38,0.50306,0.91845,0.0050968,1.0472,-1.4,0,-0.6,-278.7,-268.5,-103.5,1000.5,21.59,3.88
120.39,0.50663,0.93629,0.017329,1.0647,-1.3,-0.3,0.1,-295.5,-285.3,-110.7,1000.6,21.59,3.88
120.4,0.49032,0.93833,0.010194,1.0588,1.2,0.2,0.4,-283.5,-270.9,-106.5,1000.5,21.59,3.88
120.41,0.51478,0.91284,-0.0071356,1.048,2.4,-0.9,0.2,-285.9,-273.3,-108.9,1000.6,21.59,3.88
120.42,0.51835,0.90724,-0.0076453,1.0449,0,-0.4,-0.7,-307.5,-280.5,-107.1,1000.6,21.59,3.88
120.43,0.49592,0.9261,0,1.0505,-1.2,0.7,-1.3,-295.5,-263.7,-107.7,1000.6,21.59,3.88
120.44,0.50408,0.92966,0.010194,1.0576,-2.1,0.3,-0.9,-283.5,-270.9,-111.9,1000.7,21.59,3.88
120.45,0.50765,0.94088,0.009684,1.0691,-0.3,-0.4,-0.3,-309.9,-266.1,-108.9,1000.6,21.59,3.88
120.46,0.48726,0.92966,0,1.0496,2.5,-0.3,0.2,-276.3,-273.3,-107.7,1000.6,21.59,3.88
120.47,0.50714,0.91081,-0.010703,1.0425,1.8,0.3,0.5,-295.5,-273.3,-105.3,1000.6,21.59,3.88
120.48,0.5316,0.9159,-0.011723,1.0591,-2.5,0.7,-0.1,-305.1,-278.1,-110.1,1000.5,21.59,3.88
120.49,0.51121,0.93833,0.0056065,1.0686,-2.3,1.5,-1.5,-293.1,-278.1,-99.9,1000.5,21.59,3.88
120.5,0.49134,0.92508,0.012742,1.0475,1.4,-0.3,-0.9,-309.9,-270.9,-107.1,1000.5,21.58,3.88
120.51,0.4842,0.92457,0.010194,1.0437,0.9,-1.5,-0.2,-285.9,-273.3,-115.5,1000.7,21.58,3.88
120.52,0.48624,0.9261,0.0025484,1.046,1.5,0.2,0.6,-290.7,-278.1,-105.9,1000.7,21.58,3.88
120.53,0.51121,0.9159,-0.0071356,1.0489,-0.6,1.5,1,-276.3,-261.3,-103.5,1000.6,21.58,3.88
120.54,0.53619,0.9159,-0.0061162,1.0613,-1.5,0.9,-1.2,-285.9,-285.3,-110.7,1000.7,21.58,3.88
120.55,0.51886,0.92762,0.0086646,1.0629,-1.8,0.2,-1.9,-305.1,-282.9,-102.9,1000.6,21.58,3.88
120.56,0.48573,0.92864,0.013761,1.0481,1.5,-0.5,-0.8,-285.9,-275.7,-106.5,1000.6,21.58,3.88
120.57,0.48369,0.92762,0.010194,1.0462,2.3,-1.6,0.3,-295.5,-275.7,-108.3,1000.5,21.58,3.88
120.58,0.49185,0.92406,-0.0050968,1.0468,1.2,-0.9,0.9,-300.3,-266.1,-105.9,1000.7,21.58,3.88
