Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
79.29,0.67125,-0.58869,0.40826,0.98174,-516,-55.8,-49.6,-345.9,53.1,-128.1,999.1,24.79,3.92
79.3,0.684,-0.61213,0.3262,0.97415,-490.7,-52.6,-70,-369.9,86.7,-123.3,999.1,24.79,3.92
79.31,0.69062,-0.62232,0.23751,0.95951,-464,-44.7,-92.3,-381.9,93.9,-119.1,999.2,24.79,3.92
79.32,0.69266,-0.56575,0.16361,0.90919,-436.5,-30.6,-114.3,-369.9,103.5,-119.1,999.1,24.79,3.92
79.33,0.70285,-0.45413,0.11009,0.84401,-410.8,-10.9,-126.2,-379.5,115.5,-106.5,999.2,24.79,3.92
79.34,0.72528,-0.43119,0.099898,0.84967,-388.4,13.8,-115.6,-365.1,120.3,-108.3,999.2,24.79,3.92
79.35,0.737,-0.48267,0.1157,0.88856,-367.1,33.2,-97.1,-379.5,120.3,-101.1,999.1,24.79,3.92
79.36,0.74414,-0.51784,0.099388,0.91202,-346,43.3,-84.5,-398.7,144.3,-93.9,999.2,24.79,3.92
79.37,0.74312,-0.53823,0.075943,0.9207,-324,50.5,-75.3,-403.5,134.7,-96.3,999.1,24.79,3.92
79.38,0.69164,-0.56473,0.062691,0.89511,-301.8,56.4,-67,-386.7,146.7,-90.9,1000.6,24.79,3.92
79.39,0.61519,-0.60041,0.039246,0.86052,-279.5,60.4,-61,-374.7,146.7,-88.5,1001.9,24.79,3.92
79.4,0.64883,-0.62181,0.031091,0.89922,-256.7,62.1,-58.7,-398.7,149.1,-79.5,1000.5,24.79,3.92
79.41,0.6473,-0.6366,0.01631,0.90803,-233.6,62.8,-59.9,-403.5,139.5,-81.9,1000.6,24.79,3.92
79.42,0.65596,-0.658,0.0025484,0.92912,-210.1,63.3,-63.7,-398.7,139.5,-77.1,1001.2,24.79,3.92
79.43,0.67074,-0.66463,-0.010703,0.94432,-186.5,64,-70.1,-403.5,122.7,-72.9,1000.8,24.79,3.92
79.44,0.68654,-0.66412,-0.017839,0.95536,-162.5,65.1,-78.7,-413.1,137.1,-69.9,1000.8,24.79,3.92
79.45,0.69776,-0.65291,-0.025484,0.95593,-138.8,66.8,-89.5,-408.3,139.5,-75.3,1000.8,24.79,3.92
79.46,0.71509,-0.6371,-0.027013,0.95811,-115.6,68.5,-101.6,-401.1,134.7,-73.5,1000.7,24.79,3.92
79.47,0.74108,-0.62589,-0.024465,0.97033,-93.1,70.6,-114.8,-427.5,134.7,-73.5,1000.6,24.79,3.92
79.48,0.77166,-0.61111,-0.021916,0.98458,-70.7,72.6,-128.7,-439.5,134.7,-70.5,1000.7,24.79,3.92
79.49,0.80275,-0.58512,-0.011723,0.99343,-48.7,74.2,-143.1,-439.5,122.7,-77.1,1000.5,24.79,3.92
79.5,0.83231,-0.55199,-0.0035678,0.99872,-27.4,75.3,-157.9,-451.5,129.9,-69.9,1000.7,24.85,3.92
79.51,0.86188,-0.51631,0.0050968,1.0047,-7.4,75.5,-172.6,-444.3,110.7,-67.5,1000.5,24.85,3.92
79.52,0.89042,-0.47961,0.022936,1.0116,11.5,75.1,-187,-456.3,113.1,-72.3,1000.6,24.85,3.92
79.53,0.92253,-0.43833,0.039246,1.0221,29.3,73.7,-200.9,-470.7,101.1,-72.9,1000.6,24.85,3.92
79.54,0.94801,-0.39399,0.054536,1.0281,45.8,71.2,-213.9,-473.1,96.3,-86.7,1000.5,24.85,3.92
79.55,0.98165,-0.34811,0.071356,1.044,60.5,67.7,-225.6,-477.9,91.5,-78.9,1000.6,24.85,3.92
79.56,1.0143,-0.30173,0.082569,1.0614,73.4,63.6,-235.9,-494.7,91.5,-73.5,1000.7,24.85,3.92
79.57,1.0336,-0.24771,0.095311,1.0672,84.3,58.9,-244.2,-518.7,79.5,-77.1,1000.8,24.85,3.92
79.58,1.0479,-0.18909,0.10499,1.07,92.9,53.7,-250.2,-494.7,62.7,-79.5,1000.8,24.85,3.92
79.59,1.0596,-0.12895,0.11315,1.0734,99.2,48.2,-253.9,-511.5,43.5,-76.5,1001,24.85,3.92
79.6,1.0714,-0.066259,0.1157,1.0796,103.1,42.6,-254.3,-528.3,29.1,-83.1,1001.2,24.85,3.92
79.61,1.0734,-0.0010194,0.1213,1.0802,104.4,37.4,-251.1,-535.5,2.7,-81.9,1001.5,24.85,3.92
79.62,1.0627,0.062181,0.11978,1.0712,103.5,32.8,-243.7,-547.5,21.9,-87.3,1001.8,24.85,3.92
79.63,1.0627,0.062181,0.11978,1.0712,103.5,32.8,-243.7,-547.5,21.9,-87.3,1002.1,24.85,3.92
79.64,1.0377,0.12589,0.11315,1.0514,100.4,28.9,-232.1,-547.5,-2.1,-87.9,1002.6,24.85,3.92
79.65,1.0041,0.17533,0.10652,1.0248,95.2,25.9,-217.1,-549.9,-2.1,-88.5,1003.1,24.85,3.92
79.66,0.98114,0.21509,0.099898,1.0094,88.2,24.2,-199.3,-561.9,-16.5,-86.7,1003.7,24.85,3.92
79.67,0.9475,0.24465,0.10041,0.98372,79.7,23.3,-179.5,-569.1,-30.9,-93.3,1004,24.85,3.92
79.68,0.90979,0.26555,0.095821,0.95258,70,23.4,-159.1,-564.3,-35.7,-88.5,1004.4,24.85,3.92
79.69,0.8843,0.27676,0.088685,0.93083,59.9,24.4,-139.6,-561.9,-38.1,-89.7,1004.7,24.85,3.92
79.7,0.87054,0.28135,0.084098,0.91873,49.9,26.4,-122.1,-564.3,-45.3,-85.5,1005.1,24.85,3.92
79.71,0.86799,0.28033,0.085627,0.91615,40.1,29.2,-107,-581.1,-66.9,-92.7,1005.3,24.85,3.92
79.72,0.86697,0.28236,0.090214,0.91625,30.4,32.1,-94.4,-573.9,-71.7,-92.7,1005.3,24.85,3.92
79.73,0.86493,0.2844,0.091743,0.9151,21,35.2,-84,-566.7,-66.9,-92.7,1005.7,24.85,3.92
79.74,0.86442,0.2844,0.099388,0.91542,11.7,37.7,-75.7,-569.1,-83.7,-92.1,1005.8,24.85,3.92
79.75,0.86188,0.2788,0.10856,0.91233,2.8,39.4,-69.6,-569.1,-78.9,-96.9,1006.2,24.85,3.92
79.76,0.86646,0.27676,0.11315,0.9166,-5.8,40.4,-66,-566.7,-66.9,-92.1,1006.3,24.85,3.92
79.77,0.87615,0.27778,0.11927,0.92683,-14,40.6,-64.4,-566.7,-69.3,-98.1,1006.5,24.85,3.92
79.78,0.88685,0.28135,0.12742,0.93909,-22.4,39.9,-64.2,-573.9,-78.9,-98.1,1006.6,24.85,3.92
79.79,0.9052,0.28848,0.14016,0.96034,-30.9,38.8,-64.5,-564.3,-81.3,-91.5,1006.7,24.85,3.92
79.8,0.91692,0.29918,0.14475,0.9753,-39.6,37.4,-64.1,-566.7,-105.3,-94.5,1007,24.85,3.92
79.81,0.92202,0.31448,0.1473,0.98525,-48.9,35.6,-62.8,-561.9,-100.5,-97.5,1007.1,24.85,3.92
79.82,0.92304,0.33028,0.14985,0.99173,-58.9,33.7,-59.8,-561.9,-88.5,-95.7,1007.2,24.85,3.92
79.83,0.92457,0.34455,0.15647,0.99901,-69.6,31.5,-55.1,-576.3,-86.1,-99.3,1007.5,24.85,3.92
79.84,0.92915,0.36035,0.1682,1.0107,-80.6,29.4,-48.8,-569.1,-90.9,-98.1,1007.8,24.85,3.92
79.85,0.92915,0.37156,0.17074,1.0152,-92,27.1,-40.6,-554.7,-110.1,-96.3,1008.2,24.85,3.92
79.86,0.92457,0.38175,0.1738,1.0153,-103.6,24.8,-31,-559.5,-90.9,-96.9,1008.6,24.85,3.92
79.87,0.9159,0.38379,0.17839,1.009,-115.5,22.8,-20.6,-581.1,-90.9,-94.5,1008.6,24.85,3.92
79.88,0.90571,0.38634,0.18094,1.0012,-127.4,21.2,-9.1,-559.5,-107.7,-99.9,1009,24.85,3.92
79.89,0.90112,0.38328,0.18451,0.99648,-139.5,20.4,2.6,-571.5,-98.1,-98.1,1009.3,24.85,3.92
79.9,0.90418,0.37054,0.19215,0.99587,-151.2,20.2,14,-554.7,-95.7,-94.5,1009.7,24.85,3.92
79.91,0.91335,0.34811,0.20031,0.99776,-162.3,20.9,24.9,-569.1,-93.3,-99.9,1010,24.85,3.92
79.92,0.91896,0.32671,0.20897,0.99744,-172.8,22,34.8,-559.5,-76.5,-94.5,1010.2,24.85,3.92
79.93,0.92508,0.30326,0.21305,0.99656,-182.5,23.5,42.7,-561.9,-71.7,-102.3,1010.3,24.85,3.92
79.94,0.92661,0.27727,0.21865,0.99161,-191.4,25.2,48.7,-557.1,-64.5,-95.7,1010.4,24.85,3.92
79.95,0.93527,0.24771,0.23038,0.99457,-199.5,26.8,52.7,-561.9,-57.3,-89.7,1010.7,24.85,3.92
79.96,0.95107,0.21611,0.24159,1.0048,-206.4,28,54.6,-561.9,-40.5,-96.3,1010.9,24.85,3.92
79.97,0.9684,0.18298,0.25688,1.0185,-212.4,28.5,54.2,-564.3,-50.1,-90.3,1011.1,24.85,3.92
79.98,0.98522,0.15341,0.27625,1.0347,-217.3,28.6,51.7,-554.7,-50.1,-98.7,1011.2,24.85,3.92
79.99,0.99388,0.1213,0.29256,1.0431,-221.2,27.8,47.6,-566.7,-26.1,-92.7,1011.3,24.85,3.92
80,0.99847,0.09735,0.31091,1.0503,-224.1,26,42.1,-545.1,-33.3,-92.1,1011.4,24.9,3.92
80.01,1,0.078491,0.32671,1.0549,-226.4,23.3,35.7,-549.9,-21.3,-90.9,1011.8,24.9,3.92
80.02,1.0046,0.057085,0.34455,1.0636,-228.2,19.6,29.3,-554.7,-26.1,-90.3,1012.1,24.9,3.92
80.03,1.0133,0.034659,0.35984,1.0758,-229.6,15.1,23.5,-557.1,-16.5,-84.3,1012.3,24.9,3.92
80.04,1.0148,0.020897,0.3736,1.0816,-230.7,9.9,18.9,-557.1,-23.7,-86.1,1012.4,24.9,3.92
80.05,1.0066,0.01631,0.38583,1.0782,-231.7,3.9,15.9,-535.5,0.3,-86.7,1012.6,24.9,3.92
80.06,1.002,0.0081549,0.39501,1.0771,-232.6,-2.8,14.5,-554.7,-9.3,-84.3,1012.8,24.9,3.92
80.07,1.0051,-0.0035678,0.4052,1.0837,-233.5,-10.6,14.7,-537.9,7.5,-86.1,1013.2,24.9,3.92
80.08,1.0041,-0.014781,0.41539,1.0867,-234.3,-19.9,16.4,-547.5,9.9,-74.1,1013.5,24.9,3.92
80.09,1.0005,-0.022426,0.42304,1.0865,-235,-31.3,19.4,-561.9,-2.1,-79.5,1013.8,24.9,3.92
80.1,0.99388,-0.028542,0.42864,1.0828,-235.5,-45.1,23.6,-537.9,-2.1,-80.7,1014.1,24.9,3.92
80.11,0.98777,-0.043323,0.41998,1.0742,-235.7,-60.9,29,-523.5,24.3,-76.5,1014.4,24.9,3.92
80.12,0.98012,-0.052497,0.39501,1.058,-235.6,-77.9,35.5,-547.5,-4.5,-74.7,1014.8,24.9,3.92
80.13,0.97655,-0.06422,0.35729,1.0418,-234.9,-93.8,42.4,-552.3,7.5,-75.9,1015,24.9,3.92
80.14,0.97808,-0.079001,0.31193,1.0297,-233.3,-107.2,48.8,-533.1,2.7,-62.1,1015.3,24.9,3.92
80.15,0.99235,-0.098879,0.25535,1.0294,-230.7,-117,54.5,-545.1,-2.1,-66.9,1015.6,24.9,3.92
80.16,1.0031,-0.12029,0.19674,1.0292,-226.6,-123,59.5,-528.3,5.1,-61.5,1015.7,24.9,3.92
80.17,1.0025,-0.14781,0.13812,1.0228,-221,-124.7,63.4,-525.9,7.5,-58.5,1015.8,24.9,3.92
80.18,1.0005,-0.17431,0.090214,1.0196,-213.8,-122.4,65.7,-513.9,7.5,-62.7,1015.9,24.9,3.92
80.19,1,-0.19878,0.049949,1.0208,-205.1,-117.3,66.3,-516.3,9.9,-51.9,1016,24.9,3.92
80.2,0.99796,-0.2212,0.0086646,1.0222,-195.1,-110.1,65.4,-521.1,5.1,-50.1,1016.5,24.9,3.92
80.21,0.99286,-0.24159,-0.024465,1.0221,-184,-101,63.9,-504.3,19.5,-50.7,1016.8,24.9,3.92
80.22,0.98777,-0.26504,-0.061672,1.0246,-172.1,-88.2,61.1,-504.3,5.1,-42.9,1017,24.9,3.92
80.23,1,-0.28593,-0.099898,1.0449,-159,-70.9,56.1,-497.1,-4.5,-48.9,1017.1,24.9,3.92
80.24,1.0265,-0.29969,-0.1157,1.0756,-145.1,-49.8,49.6,-509.1,-9.3,-50.7,1017.1,24.9,3.92
80.25,1.0622,-0.31804,-0.1213,1.1154,-130.8,-27.6,41.8,-482.7,2.7,-45.3,1016.9,24.9,3.92
80.26,1.0958,-0.32671,-0.11111,1.1489,-116.1,-5.8,32.5,-485.1,-4.5,-35.7,1017.1,24.9,3.92
80.27,1.1162,-0.33996,-0.090214,1.1703,-101.4,14,20.7,-511.5,2.7,-46.5,1017.1,24.9,3.92
80.28,1.1315,-0.34608,-0.058614,1.1847,-86.2,30.4,5.4,-487.5,19.5,-39.3,1017.3,24.9,3.92
80.29,1.1351,-0.35117,-0.030581,1.1885,-71.4,43.3,-12.3,-506.7,2.7,-38.7,1017.4,24.9,3.92
80.3,1.1361,-0.35015,0,1.1888,-56.9,53.4,-32.7,-492.3,-18.9,-45.3,1017.7,24.9,3.92
80.31,1.1448,-0.33435,0.025994,1.1929,-42.9,59.5,-55.8,-504.3,-6.9,-44.1,1018.1,24.9,3.92
80.32,1.1585,-0.30326,0.051478,1.1987,-29.7,61.8,-79,-499.5,-23.7,-42.9,1018.2,24.9,3.92
80.33,1.1723,-0.26504,0.078491,1.2044,-18.1,60.5,-98.9,-509.1,-23.7,-42.9,1018.2,24.9,3.92
80.34,1.1662,-0.22069,0.090214,1.1903,-8.2,54.9,-114.2,-509.1,-28.5,-41.1,1018.4,24.9,3.92
80.35,1.1478,-0.18756,0.09735,1.1671,0.4,48.2,-126,-533.1,-42.9,-38.7,1018.8,24.9,3.92
80.36,1.1417,-0.14985,0.10347,1.1561,8.1,41.9,-135.9,-521.1,-26.1,-45.9,1019.2,24.9,3.92
80.37,1.1356,-0.11162,0.10347,1.1457,14.6,34.6,-142.4,-521.1,-40.5,-44.7,1019.4,24.9,3.92
80.38,1.1213,-0.08053,0.10143,1.1288,20.1,26.4,-145.5,-530.7,-40.5,-45.9,1019.8,24.9,3.92
80.39,1.1075,-0.050459,0.09684,1.1129,24.3,18,-145.9,-518.7,-52.5,-34.5,1019.9,24.9,3.92
80.4,1.0831,-0.017329,0.095311,1.0874,27.6,9.3,-144.5,-542.7,-64.5,-41.1,1020.3,24.9,3.92
80.41,1.0163,0.027523,0.089704,1.0206,29.7,-0.1,-141.1,-525.9,-42.9,-42.9,1021.5,24.9,3.92
80.42,0.9684,0.054027,0.035168,0.97054,30.3,-9,-135.4,-533.1,-69.3,-46.5,1022.7,24.9,3.92
80.43,0.99185,0.068298,-0.0076453,0.99422,30.4,-14.2,-129,-542.7,-74.1,-41.7,1022.4,24.9,3.92
80.44,1.0392,0.062181,0.0015291,1.0411,30.6,-17.4,-123.5,-533.1,-81.3,-45.3,1021.5,24.9,3.92
80.45,1.0734,0.050968,0.029052,1.075,30.9,-21.2,-119.8,-540.3,-93.3,-46.5,1020.6,24.9,3.92
80.46,1.0851,0.042304,0.044343,1.0868,31.3,-25.8,-117.9,-525.9,-90.9,-41.1,1020.1,24.9,3.92
80.47,1.0953,0.033639,0.057085,1.0973,31.8,-30.8,-117.7,-542.7,-90.9,-45.9,1019.7,24.9,3.92
80.48,1.0887,0.043833,0.069317,1.0918,32.3,-36.1,-118.5,-518.7,-83.7,-39.9,1019.5,24.9,3.92
80.49,1.0566,0.079511,0.062691,1.0614,31.9,-41.4,-119.1,-547.5,-110.1,-42.3,1020,24.9,3.92
80.5,1.0443,0.11009,0.034149,1.0507,30.3,-45.3,-118.4,-545.1,-122.1,-39.9,1020.1,24.98,3.92
80.51,1.0413,0.12895,0,1.0492,28.1,-47.3,-117.4,-535.5,-122.1,-38.7,1021.1,24.98,3.92
80.52,1.0413,0.12895,0,1.0492,28.1,-47.3,-117.4,-535.5,-122.1,-38.7,1021.3,24.98,3.92
80.53,1.0347,0.14679,-0.0061162,1.045,25.4,-47.6,-116.5,-533.1,-112.5,-41.7,1021.2,24.98,3.92
80.54,1.0316,0.1682,-0.0020387,1.0452,22.1,-47.7,-115.6,-535.5,-126.9,-36.9,1021.1,24.98,3.92
80.55,1.0301,0.1896,-0.0025484,1.0474,17.9,-47.5,-114.5,-552.3,-124.5,-35.7,1021.2,24.98,3.92
80.56,1.024,0.21203,-0.010703,1.0457,12.9,-46.6,-113.2,-535.5,-141.3,-40.5,1021.2,24.98,3.92
80.57,1.0189,0.23649,-0.018349,1.0461,7.1,-44.8,-111.7,-516.3,-136.5,-35.1,1021.3,24.98,3.92
80.58,1.0138,0.25688,-0.022426,1.046,0.7,-42.3,-109.9,-547.5,-148.5,-32.1,1021.5,24.98,3.92
80.59,1.0066,0.27217,-0.026504,1.0431,-6.2,-39.2,-108.3,-518.7,-160.5,-41.1,1021.4,24.98,3.92
80.6,1.0051,0.28797,-0.033129,1.0461,-13.9,-35.6,-106.9,-535.5,-165.3,-36.9,1021.6,24.98,3.92
80.61,0.99745,0.30734,-0.036188,1.0444,-22,-31.7,-105.9,-523.5,-172.5,-41.1,1021.7,24.98,3.92
80.62,0.99388,0.32671,-0.037717,1.0469,-30.6,-27.6,-105.1,-530.7,-179.7,-38.1,1022,24.98,3.92
80.63,0.98624,0.3476,-0.044343,1.0466,-39.9,-23,-104.5,-530.7,-172.5,-39.3,1022,24.98,3.92
80.64,0.97706,0.36799,-0.044343,1.045,-49.6,-17.9,-103.9,-528.3,-172.5,-41.7,1022.1,24.98,3.92
80.65,0.97146,0.38226,-0.043833,1.0449,-59.9,-12,-103.5,-518.7,-184.5,-37.5,1022.3,24.98,3.92
80.66,0.96228,0.39959,-0.039246,1.0427,-70.4,-5.4,-103.3,-523.5,-179.7,-40.5,1022.3,24.98,3.92
80.67,0.95311,0.41794,-0.036188,1.0413,-81.4,1.5,-102.9,-521.1,-196.5,-36.3,1022.4,24.98,3.92
80.68,0.94546,0.43731,-0.030071,1.0421,-92.9,8.9,-102.6,-509.1,-203.7,-38.1,1022.4,24.98,3.92
80.69,0.93425,0.45209,-0.020387,1.0381,-104.9,16.4,-102.1,-506.7,-210.9,-36.3,1022.4,24.98,3.92
80.7,0.92457,0.4684,-0.0076453,1.0365,-117.6,23.7,-101.3,-513.9,-215.7,-39.3,1022.5,24.98,3.92
80.71,0.91437,0.48369,0.0061162,1.0344,-131.2,31,-99.6,-516.3,-230.1,-34.5,1022.5,24.98,3.92
80.72,0.90469,0.49796,0.025994,1.033,-145.4,38.1,-97,-509.1,-244.5,-43.5,1022.6,24.98,3.92
80.73,0.89501,0.51376,0.051988,1.0333,-160.4,45,-93.3,-504.3,-258.9,-44.7,1022.7,24.98,3.92
80.74,0.88838,0.52803,0.077982,1.0364,-176.2,51.5,-88.5,-511.5,-263.7,-48.9,1022.7,24.98,3.92
80.75,0.88379,0.54128,0.10092,1.0413,-192.8,57.3,-82.8,-494.7,-258.9,-50.7,1022.8,24.98,3.92
80.76,0.8736,0.55046,0.1366,1.0416,-210,62.2,-76.4,-509.1,-268.5,-40.5,1022.9,24.98,3.92
80.77,0.86952,0.55301,0.1738,1.045,-227.6,66.2,-69.3,-504.3,-270.9,-47.7,1023,24.98,3.92
80.78,0.8634,0.55454,0.21407,1.0482,-245.7,69.4,-61.5,-499.5,-292.5,-44.7,1023.1,24.98,3.92
80.79,0.85933,0.55352,0.25178,1.0527,-264.1,72,-53.3,-501.9,-282.9,-53.7,1023.1,24.98,3.92
80.8,0.85117,0.54893,0.29154,1.054,-282.6,74,-44.6,-494.7,-311.7,-50.7,1023.1,24.98,3.92
80.81,0.84455,0.54383,0.33129,1.0577,-301.3,75.3,-35,-501.9,-304.5,-54.3,1023.4,24.98,3.92
80.82,0.83537,0.53109,0.37258,1.0577,-319.8,76.2,-24.6,-506.7,-299.7,-62.7,1023.4,24.98,3.92
80.83,0.82824,0.51274,0.41437,1.0586,-338.1,76.6,-13.3,-494.7,-316.5,-58.5,1023.5,24.98,3.92
80.84,0.81753,0.49134,0.4577,1.0579,-356,76,-0.9,-504.3,-323.7,-68.7,1023.5,24.98,3.92
80.85,0.80938,0.46381,0.50714,1.0618,-373.3,73.8,12.5,-504.3,-321.3,-67.5,1023.6,24.98,3.92
80.86,0.80785,0.42915,0.5474,1.066,-389.8,69.8,27,-521.1,-311.7,-71.7,1023.6,24.98,3.92
80.87,0.81244,0.39093,0.58665,1.0757,-405.2,63.9,41.8,-501.9,-306.9,-78.9,1023.7,24.98,3.92
80.88,0.81091,0.34098,0.62946,1.0817,-419.5,55.5,56.7,-499.5,-316.5,-78.9,1023.7,24.98,3.92
80.89,0.81346,0.27931,0.66106,1.0848,-432.3,43.9,70.9,-489.9,-302.1,-77.1,1023.7,24.98,3.92
80.9,0.81498,0.21865,0.68858,1.0891,-442.9,29.5,83.2,-513.9,-306.9,-87.3,1023.7,24.98,3.92
80.91,0.81855,0.15647,0.70133,1.0892,-451.7,13.1,92.9,-516.3,-282.9,-91.5,1023.8,24.98,3.92
80.92,0.82467,0.088685,0.7054,1.0888,-458,-4.5,99.6,-499.5,-285.3,-89.1,1023.9,24.98,3.92
80.93,0.82824,0.017329,0.70285,1.0864,-461.7,-22.3,102.8,-506.7,-254.1,-92.7,1024,24.98,3.92
80.94,0.82671,-0.053517,0.69164,1.0792,-462.7,-40,102.8,-518.7,-256.5,-93.3,1024.1,24.98,3.92
80.95,0.83028,-0.12385,0.67278,1.0758,-460.9,-57.2,99.5,-523.5,-251.7,-91.5,1024.2,24.98,3.92
80.96,0.83384,-0.19011,0.64271,1.0698,-456.5,-73.3,93.1,-518.7,-227.7,-98.1,1024.2,24.98,3.92
80.97,0.84047,-0.25025,0.59837,1.0616,-449.7,-87.4,83.8,-518.7,-225.3,-96.3,1024.2,24.98,3.92
80.98,0.84251,-0.30428,0.55301,1.0527,-440.8,-99,72.1,-518.7,-201.3,-93.3,1024.1,24.98,3.92
80.99,0.842,-0.35321,0.50408,1.043,-429.6,-107.7,58.5,-521.1,-196.5,-99.9,1024.1,24.98,3.92
81,0.83894,-0.39297,0.44954,1.0297,-416.4,-113.2,43.9,-521.1,-179.7,-93.3,1024.2,25.03,3.92
81.01,0.83588,-0.41998,0.39246,1.0144,-401.1,-115.9,29.4,-533.1,-182.1,-88.5,1024.4,25.03,3.92
81.02,0.83333,-0.4419,0.34098,1.003,-384.3,-116.4,15.9,-537.9,-170.1,-92.7,1024.3,25.03,3.92
81.03,0.83537,-0.46075,0.28899,0.99682,-366.4,-115.6,3.4,-540.3,-179.7,-86.7,1024.2,25.03,3.92
81.04,0.8369,-0.47197,0.24108,0.99059,-347.6,-113.8,-8.1,-540.3,-160.5,-89.1,1024.3,25.03,3.92
81.05,0.842,-0.48216,0.19266,0.98922,-328.2,-111.6,-18.8,-542.7,-167.7,-89.1,1024.5,25.03,3.92
81.06,0.84047,-0.48726,0.14475,0.98222,-308.7,-109.3,-28.9,-545.1,-153.3,-85.5,1024.5,25.03,3.92
81.07,0.83792,-0.49083,0.10143,0.97637,-289,-107.1,-39,-545.1,-143.7,-90.3,1024.4,25.03,3.92
81.08,0.83996,-0.49185,0.062181,0.97535,-269,-105.4,-49.1,-545.1,-148.5,-85.5,1024.4,25.03,3.92
81.09,0.84455,-0.4893,0.023955,0.97634,-249,-103.2,-59.2,-530.7,-148.5,-87.3,1024.3,25.03,3.92
81.1,0.85168,-0.48267,-0.009684,0.97899,-228.9,-100.4,-69,-521.1,-141.3,-83.7,1024.3,25.03,3.92
81.11,0.86086,-0.46789,-0.036697,0.98048,-209,-97.4,-78.4,-552.3,-148.5,-78.9,1024.2,25.03,3.92
81.12,0.86952,-0.45311,-0.069827,0.98298,-189.5,-94.2,-87.6,-537.9,-148.5,-80.7,1024.2,25.03,3.92
81.13,0.87666,-0.43935,-0.099898,0.98566,-170.4,-91,-96.7,-528.3,-141.3,-72.9,1024.1,25.03,3.92
81.14,0.88481,-0.42762,-0.1264,0.99082,-151.6,-88.1,-106,-554.7,-170.1,-79.5,1023.9,25.03,3.92
81.15,0.89297,-0.4103,-0.14679,0.99362,-133.1,-85.4,-115.4,-542.7,-172.5,-78.9,1023.9,25.03,3.92
81.16,0.90316,-0.39144,-0.17074,0.99904,-115.3,-83.3,-125,-523.5,-170.1,-77.1,1024,25.03,3.92
81.17,0.9103,-0.3685,-0.18858,1,-98.1,-81.8,-134.8,-540.3,-189.3,-75.3,1024.2,25.03,3.92
81.18,0.92355,-0.34251,-0.20031,1.0052,-81.7,-80.8,-144.7,-542.7,-182.1,-74.7,1024.1,25.03,3.92
81.19,0.93374,-0.31448,-0.21152,1.0077,-66.3,-80.6,-154.2,-535.5,-189.3,-75.9,1024,25.03,3.92
81.2,0.94292,-0.28389,-0.22324,1.0097,-51.9,-81.1,-163,-545.1,-196.5,-70.5,1024,25.03,3.92
81.21,0.95566,-0.2528,-0.237,1.0165,-38.5,-81.8,-170.8,-516.3,-206.1,-74.7,1024,25.03,3.92
81.22,0.96279,-0.22069,-0.24873,1.0186,-26.2,-82.4,-177.1,-535.5,-218.1,-72.3,1024,25.03,3.92
81.23,0.96687,-0.18756,-0.26096,1.0189,-15.3,-82.6,-181.9,-518.7,-227.7,-72.9,1023.7,25.03,3.92
81.24,0.96891,-0.15087,-0.26809,1.0166,-5.5,-82.1,-185.3,-528.3,-239.7,-75.3,1023.7,25.03,3.92
81.25,0.97146,-0.11825,-0.28338,1.0188,3.1,-80.9,-186.8,-533.1,-251.7,-73.5,1023.8,25.03,3.92
81.26,0.9735,-0.083078,-0.29969,1.022,10.5,-78.2,-186.9,-533.1,-258.9,-67.5,1023.6,25.03,3.92
81.27,0.97248,-0.049439,-0.31448,1.0233,17,-74.1,-185.3,-528.3,-263.7,-67.5,1023.7,25.03,3.92
81.28,0.96891,-0.017329,-0.32875,1.0233,22.4,-68.2,-181.6,-501.9,-270.9,-66.3,1023.8,25.03,3.92
81.29,0.96432,0.013761,-0.34149,1.0231,26.8,-60.6,-176.5,-501.9,-275.7,-65.7,1023.9,25.03,3.92
81.3,0.95719,0.042304,-0.35729,1.0226,30.3,-51.2,-169.9,-511.5,-290.1,-65.7,1024,25.03,3.92
81.31,0.94699,0.069317,-0.36544,1.0174,32.4,-40.4,-162,-501.9,-302.1,-63.9,1024,25.03,3.92
81.32,0.93833,0.095311,-0.37105,1.0135,33.5,-28.1,-152.8,-492.3,-304.5,-68.1,1024,25.03,3.92
81.33,0.92864,0.12283,-0.3787,1.0104,33.9,-14.7,-142.4,-485.1,-309.3,-59.1,1024.2,25.03,3.92
81.34,0.91998,0.14628,-0.37411,1.0039,33.2,-0.4,-131.4,-487.5,-309.3,-57.3,1024.1,25.03,3.92
81.35,0.91233,0.16922,-0.36901,0.99858,31.8,14.3,-120,-473.1,-309.3,-63.3,1024.3,25.03,3.92
81.36,0.89551,0.18858,-0.36442,0.98505,29.9,28.9,-108.4,-480.3,-309.3,-67.5,1024.3,25.03,3.92
81.37,0.88175,0.20948,-0.35066,0.97177,27.2,43.3,-97.3,-465.9,-314.1,-62.7,1024.3,25.03,3.92
81.38,0.87105,0.22885,-0.33894,0.96228,23.9,57.8,-86.7,-465.9,-338.1,-63.3,1024.5,25.03,3.92
81.39,0.85627,0.2472,-0.32773,0.94958,20,71.9,-76.7,-470.7,-326.1,-62.1,1024.6,25.03,3.92
81.4,0.85627,0.2472,-0.32773,0.94958,20,71.9,-76.7,-470.7,-326.1,-62.1,1024.7,25.03,3.92
